Date,Centre_Name,Commodity_Name,Price
2012-08-06,Jaipur,Tomato,14.0
2012-08-06,Siliguri,Tomato,16.0
2012-08-06,Shillong,Tomato,18.5
2012-08-06,Ernakulam,Tomato,21.0
2012-11-06,Shimla,Tomato,15.0
2012-11-06,Ludhiana,Tomato,15.0
2012-11-06,Bathinda,Tomato,15.0
2012-11-06,Lucknow,Tomato,22.0
2012-11-06,Kanpur,Tomato,12.0
2012-11-06,Varanasi,Tomato,20.0
2012-11-06,Agra,Tomato,15.0
2012-11-06,Ahmedabad,Tomato,12.0
2012-11-06,Mumbai,Tomato,25.0
2012-11-06,Nagpur,Tomato,16.0
2012-11-06,Jaipur,Tomato,14.0
2012-11-06,Siliguri,Tomato,14.0
2012-11-06,Shillong,Tomato,20.0
2012-11-06,Ernakulam,Tomato,21.0
2012-12-06,Shimla,Tomato,15.0
2012-12-06,Ludhiana,Tomato,18.0
2012-12-06,Bathinda,Tomato,15.0
2012-12-06,Lucknow,Tomato,22.0
2012-12-06,Kanpur,Tomato,12.0
2012-12-06,Varanasi,Tomato,20.0
2012-12-06,Agra,Tomato,16.0
2012-12-06,Ahmedabad,Tomato,15.0
2012-12-06,Mumbai,Tomato,22.0
2012-12-06,Nagpur,Tomato,16.0
2012-12-06,Jaipur,Tomato,14.0
2012-12-06,Siliguri,Tomato,14.0
2012-12-06,Shillong,Tomato,20.0
2012-12-06,Ernakulam,Tomato,21.0
2012-06-13,Shimla,Tomato,15.0
2012-06-13,Ludhiana,Tomato,15.0
2012-06-13,Bathinda,Tomato,15.0
2012-06-13,Lucknow,Tomato,25.0
2012-06-13,Kanpur,Tomato,12.0
2012-06-13,Varanasi,Tomato,20.0
2012-06-13,Agra,Tomato,16.0
2012-06-13,Ahmedabad,Tomato,15.0
2012-06-13,Mumbai,Tomato,22.0
2012-06-13,Nagpur,Tomato,16.0
2012-06-13,Jaipur,Tomato,14.0
2012-06-13,Siliguri,Tomato,24.0
2012-06-13,Shillong,Tomato,20.0
2012-06-13,Ernakulam,Tomato,21.0
2012-06-14,Shimla,Tomato,10.0
2012-06-14,Ludhiana,Tomato,15.0
2012-06-14,Bathinda,Tomato,15.0
2012-06-14,Lucknow,Tomato,25.0
2012-06-14,Kanpur,Tomato,12.0
2012-06-14,Varanasi,Tomato,20.0
2012-06-14,Agra,Tomato,16.0
2012-06-14,Ahmedabad,Tomato,15.0
2012-06-14,Mumbai,Tomato,22.0
2012-06-14,Nagpur,Tomato,16.0
2012-06-14,Jaipur,Tomato,14.0
2012-06-14,Siliguri,Tomato,24.0
2012-06-14,Shillong,Tomato,20.0
2012-06-14,Ernakulam,Tomato,21.0
2012-06-15,Shimla,Tomato,10.0
2012-06-15,Ludhiana,Tomato,18.0
2012-06-15,Bathinda,Tomato,22.0
2012-06-15,Lucknow,Tomato,26.0
2012-06-15,Kanpur,Tomato,12.0
2012-06-15,Varanasi,Tomato,20.0
2012-06-15,Agra,Tomato,16.0
2012-06-15,Ahmedabad,Tomato,15.0
2012-06-15,Mumbai,Tomato,24.0
2012-06-15,Nagpur,Tomato,17.0
2012-06-15,Jaipur,Tomato,14.0
2012-06-15,Siliguri,Tomato,24.0
2012-06-15,Shillong,Tomato,20.0
2012-06-15,Ernakulam,Tomato,21.0
2012-06-18,Shimla,Tomato,15.0
2012-06-18,Ludhiana,Tomato,20.0
2012-06-18,Bathinda,Tomato,15.0
2012-06-18,Lucknow,Tomato,26.0
2012-06-18,Kanpur,Tomato,12.0
2012-06-18,Varanasi,Tomato,20.0
2012-06-18,Agra,Tomato,15.0
2012-06-18,Ahmedabad,Tomato,15.0
2012-06-18,Mumbai,Tomato,30.0
2012-06-18,Nagpur,Tomato,17.0
2012-06-18,Jaipur,Tomato,14.0
2012-06-18,Siliguri,Tomato,20.0
2012-06-18,Shillong,Tomato,20.0
2012-06-18,Ernakulam,Tomato,23.0
2012-06-19,Shimla,Tomato,16.0
2012-06-19,Ludhiana,Tomato,20.0
2012-06-19,Bathinda,Tomato,15.0
2012-06-19,Lucknow,Tomato,26.0
2012-06-19,Kanpur,Tomato,12.0
2012-06-19,Varanasi,Tomato,20.0
2012-06-19,Agra,Tomato,15.0
2012-06-19,Ahmedabad,Tomato,15.0
2012-06-19,Mumbai,Tomato,30.0
2012-06-19,Nagpur,Tomato,20.0
2012-06-19,Jaipur,Tomato,14.0
2012-06-19,Siliguri,Tomato,20.0
2012-06-19,Shillong,Tomato,20.0
2012-06-19,Ernakulam,Tomato,23.0
2012-06-20,Shimla,Tomato,16.0
2012-06-20,Ludhiana,Tomato,20.0
2012-06-20,Bathinda,Tomato,25.0
2012-06-20,Lucknow,Tomato,30.0
2012-06-20,Kanpur,Tomato,12.0
2012-06-20,Varanasi,Tomato,20.0
2012-06-20,Agra,Tomato,14.0
2012-06-20,Ahmedabad,Tomato,15.0
2012-06-20,Mumbai,Tomato,30.0
2012-06-20,Nagpur,Tomato,20.0
2012-06-20,Jaipur,Tomato,14.0
2012-06-20,Siliguri,Tomato,20.0
2012-06-20,Shillong,Tomato,20.0
2012-06-20,Ernakulam,Tomato,23.0
2012-06-21,Shimla,Tomato,12.0
2012-06-21,Ludhiana,Tomato,20.0
2012-06-21,Bathinda,Tomato,25.0
2012-06-21,Lucknow,Tomato,30.0
2012-06-21,Kanpur,Tomato,12.0
2012-06-21,Varanasi,Tomato,20.0
2012-06-21,Agra,Tomato,14.0
2012-06-21,Ahmedabad,Tomato,15.0
2012-06-21,Mumbai,Tomato,24.0
2012-06-21,Nagpur,Tomato,20.0
2012-06-21,Jaipur,Tomato,14.0
2012-06-21,Siliguri,Tomato,28.0
2012-06-21,Shillong,Tomato,20.0
2012-06-21,Ernakulam,Tomato,23.0
2012-06-22,Shimla,Tomato,12.0
2012-06-22,Ludhiana,Tomato,20.0
2012-06-22,Bathinda,Tomato,25.0
2012-06-22,Lucknow,Tomato,30.0
2012-06-22,Kanpur,Tomato,12.0
2012-06-22,Varanasi,Tomato,20.0
2012-06-22,Agra,Tomato,14.0
2012-06-22,Ahmedabad,Tomato,15.0
2012-06-22,Mumbai,Tomato,14.67
2012-06-22,Nagpur,Tomato,14.33
2012-06-22,Jaipur,Tomato,14.0
2012-06-22,Siliguri,Tomato,28.0
2012-06-22,Shillong,Tomato,20.0
2012-06-22,Ernakulam,Tomato,23.0
2012-06-25,Shimla,Tomato,12.0
2012-06-25,Ludhiana,Tomato,13.0
2012-06-25,Bathinda,Tomato,14.0
2012-06-25,Lucknow,Tomato,30.0
2012-06-25,Kanpur,Tomato,12.0
2012-06-25,Varanasi,Tomato,20.0
2012-06-25,Agra,Tomato,12.0
2012-06-25,Ahmedabad,Tomato,15.0
2012-06-25,Mumbai,Tomato,18.25
2012-06-25,Nagpur,Tomato,21.5
2012-06-25,Jaipur,Tomato,24.75
2012-06-25,Siliguri,Tomato,28.0
2012-06-25,Shillong,Tomato,20.0
2012-06-25,Ernakulam,Tomato,23.0
2012-06-26,Shimla,Tomato,12.0
2012-06-26,Ludhiana,Tomato,13.0
2012-06-26,Bathinda,Tomato,14.0
2012-06-26,Lucknow,Tomato,30.0
2012-06-26,Kanpur,Tomato,20.0
2012-06-26,Varanasi,Tomato,25.0
2012-06-26,Agra,Tomato,12.0
2012-06-26,Ahmedabad,Tomato,15.0
2012-06-26,Mumbai,Tomato,17.5
2012-06-26,Nagpur,Tomato,20.0
2012-06-26,Jaipur,Tomato,22.5
2012-06-26,Siliguri,Tomato,25.0
2012-06-26,Shillong,Tomato,20.0
2012-06-26,Ernakulam,Tomato,23.0
2012-06-27,Shimla,Tomato,20.0
2012-06-27,Ludhiana,Tomato,20.0
2012-06-27,Bathinda,Tomato,25.0
2012-06-27,Lucknow,Tomato,30.0
2012-06-27,Kanpur,Tomato,27.5
2012-06-27,Varanasi,Tomato,25.0
2012-06-27,Agra,Tomato,12.0
2012-06-27,Ahmedabad,Tomato,15.0
2012-06-27,Mumbai,Tomato,22.0
2012-06-27,Nagpur,Tomato,20.0
2012-06-27,Jaipur,Tomato,14.0
2012-06-27,Siliguri,Tomato,25.0
2012-06-27,Shillong,Tomato,24.0
2012-06-27,Ernakulam,Tomato,23.0
2012-06-28,Shimla,Tomato,20.0
2012-06-28,Ludhiana,Tomato,20.0
2012-06-28,Bathinda,Tomato,25.0
2012-06-28,Lucknow,Tomato,30.0
2012-06-28,Kanpur,Tomato,20.0
2012-06-28,Varanasi,Tomato,25.0
2012-06-28,Agra,Tomato,12.0
2012-06-28,Ahmedabad,Tomato,15.0
2012-06-28,Mumbai,Tomato,14.67
2012-06-28,Nagpur,Tomato,14.33
2012-06-28,Jaipur,Tomato,14.0
2012-06-28,Siliguri,Tomato,25.0
2012-06-28,Shillong,Tomato,20.0
2012-06-28,Ernakulam,Tomato,20.0
2012-06-29,Shimla,Tomato,20.0
2012-06-29,Ludhiana,Tomato,20.0
2012-06-29,Bathinda,Tomato,15.0
2012-06-29,Lucknow,Tomato,30.0
2012-06-29,Kanpur,Tomato,20.0
2012-06-29,Varanasi,Tomato,25.0
2012-06-29,Agra,Tomato,12.0
2012-06-29,Ahmedabad,Tomato,15.0
2012-06-29,Mumbai,Tomato,22.0
2012-06-29,Nagpur,Tomato,22.0
2012-06-29,Jaipur,Tomato,14.0
2012-06-29,Siliguri,Tomato,25.0
2012-06-29,Shillong,Tomato,24.0
2012-06-29,Ernakulam,Tomato,23.0
2012-02-07,Shimla,Tomato,12.0
2012-02-07,Ludhiana,Tomato,18.0
2012-02-07,Bathinda,Tomato,24.0
2012-02-07,Lucknow,Tomato,30.0
2012-02-07,Kanpur,Tomato,20.0
2012-02-07,Varanasi,Tomato,25.0
2012-02-07,Agra,Tomato,18.0
2012-02-07,Ahmedabad,Tomato,15.0
2012-02-07,Mumbai,Tomato,22.0
2012-02-07,Nagpur,Tomato,22.0
2012-02-07,Jaipur,Tomato,15.0
2012-02-07,Siliguri,Tomato,35.0
2012-02-07,Shillong,Tomato,20.0
2012-02-07,Ernakulam,Tomato,26.0
2012-03-07,Shimla,Tomato,12.0
2012-03-07,Ludhiana,Tomato,20.0
2012-03-07,Bathinda,Tomato,25.0
2012-03-07,Lucknow,Tomato,30.0
2012-03-07,Kanpur,Tomato,20.0
2012-03-07,Varanasi,Tomato,25.0
2012-03-07,Agra,Tomato,20.0
2012-03-07,Ahmedabad,Tomato,15.0
2012-03-07,Mumbai,Tomato,22.0
2012-03-07,Nagpur,Tomato,23.0
2012-03-07,Jaipur,Tomato,15.0
2012-03-07,Siliguri,Tomato,17.5
2012-03-07,Shillong,Tomato,20.0
2012-03-07,Ernakulam,Tomato,26.0
2012-04-07,Shimla,Tomato,12.0
2012-04-07,Ludhiana,Tomato,20.0
2012-04-07,Bathinda,Tomato,25.0
2012-04-07,Lucknow,Tomato,30.0
2012-04-07,Kanpur,Tomato,20.0
2012-04-07,Varanasi,Tomato,25.0
2012-04-07,Agra,Tomato,22.0
2012-04-07,Ahmedabad,Tomato,15.0
2012-04-07,Mumbai,Tomato,22.0
2012-04-07,Nagpur,Tomato,23.0
2012-04-07,Jaipur,Tomato,15.0
2012-04-07,Siliguri,Tomato,35.0
2012-04-07,Shillong,Tomato,20.0
2012-04-07,Ernakulam,Tomato,26.0
2012-05-07,Shimla,Tomato,15.0
2012-05-07,Ludhiana,Tomato,20.0
2012-05-07,Bathinda,Tomato,25.0
2012-05-07,Lucknow,Tomato,30.0
2012-05-07,Kanpur,Tomato,25.0
2012-05-07,Varanasi,Tomato,25.0
2012-05-07,Agra,Tomato,24.0
2012-05-07,Ahmedabad,Tomato,15.0
2012-05-07,Mumbai,Tomato,22.0
2012-05-07,Nagpur,Tomato,23.0
2012-05-07,Jaipur,Tomato,15.0
2012-05-07,Siliguri,Tomato,35.0
2012-05-07,Shillong,Tomato,20.0
2012-05-07,Ernakulam,Tomato,26.0
2012-06-07,Shimla,Tomato,20.0
2012-06-07,Ludhiana,Tomato,20.0
2012-06-07,Bathinda,Tomato,25.0
2012-06-07,Lucknow,Tomato,30.0
2012-06-07,Kanpur,Tomato,30.0
2012-06-07,Varanasi,Tomato,25.0
2012-06-07,Agra,Tomato,25.0
2012-06-07,Ahmedabad,Tomato,17.0
2012-06-07,Mumbai,Tomato,22.0
2012-06-07,Nagpur,Tomato,23.0
2012-06-07,Jaipur,Tomato,15.0
2012-06-07,Siliguri,Tomato,35.0
2012-06-07,Shillong,Tomato,20.0
2012-06-07,Ernakulam,Tomato,26.0
2012-09-07,Shimla,Tomato,20.0
2012-09-07,Ludhiana,Tomato,20.0
2012-09-07,Bathinda,Tomato,16.0
2012-09-07,Lucknow,Tomato,30.0
2012-09-07,Kanpur,Tomato,30.0
2012-09-07,Varanasi,Tomato,25.0
2012-09-07,Agra,Tomato,28.0
2012-09-07,Ahmedabad,Tomato,17.0
2012-09-07,Mumbai,Tomato,24.0
2012-09-07,Nagpur,Tomato,26.0
2012-09-07,Jaipur,Tomato,18.0
2012-09-07,Siliguri,Tomato,35.0
2012-09-07,Shillong,Tomato,20.0
2012-09-07,Ernakulam,Tomato,27.0
2012-10-07,Shimla,Tomato,20.0
2012-10-07,Ludhiana,Tomato,20.0
2012-10-07,Bathinda,Tomato,25.0
2012-10-07,Lucknow,Tomato,30.0
2012-10-07,Kanpur,Tomato,30.0
2012-10-07,Varanasi,Tomato,25.0
2012-10-07,Agra,Tomato,30.0
2012-10-07,Ahmedabad,Tomato,17.0
2012-10-07,Mumbai,Tomato,24.0
2012-10-07,Nagpur,Tomato,26.0
2012-10-07,Jaipur,Tomato,30.5
2012-10-07,Siliguri,Tomato,35.0
2012-10-07,Shillong,Tomato,30.5
2012-10-07,Ernakulam,Tomato,26.0
2012-11-07,Shimla,Tomato,30.0
2012-11-07,Ludhiana,Tomato,20.0
2012-11-07,Bathinda,Tomato,25.0
2012-11-07,Lucknow,Tomato,30.0
2012-11-07,Kanpur,Tomato,30.0
2012-11-07,Varanasi,Tomato,25.0
2012-11-07,Agra,Tomato,30.0
2012-11-07,Ahmedabad,Tomato,17.0
2012-11-07,Mumbai,Tomato,24.0
2012-11-07,Nagpur,Tomato,29.0
2012-11-07,Jaipur,Tomato,18.0
2012-11-07,Siliguri,Tomato,40.0
2012-11-07,Shillong,Tomato,20.0
2012-11-07,Ernakulam,Tomato,26.0
2012-12-07,Shimla,Tomato,30.0
2012-12-07,Ludhiana,Tomato,25.0
2012-12-07,Bathinda,Tomato,27.5
2012-12-07,Lucknow,Tomato,30.0
2012-12-07,Kanpur,Tomato,50.0
2012-12-07,Varanasi,Tomato,25.0
2012-12-07,Agra,Tomato,30.0
2012-12-07,Ahmedabad,Tomato,17.0
2012-12-07,Mumbai,Tomato,24.0
2012-12-07,Nagpur,Tomato,29.0
2012-12-07,Jaipur,Tomato,20.0
2012-12-07,Siliguri,Tomato,40.0
2012-12-07,Shillong,Tomato,20.0
2012-12-07,Ernakulam,Tomato,26.0
2012-07-13,Shimla,Tomato,40.0
2012-07-13,Ludhiana,Tomato,38.33
2012-07-13,Bathinda,Tomato,36.67
2012-07-13,Lucknow,Tomato,35.0
2012-07-13,Kanpur,Tomato,30.0
2012-07-13,Varanasi,Tomato,25.0
2012-07-13,Agra,Tomato,30.0
2012-07-13,Ahmedabad,Tomato,20.0
2012-07-13,Mumbai,Tomato,28.0
2012-07-13,Nagpur,Tomato,32.0
2012-07-13,Jaipur,Tomato,20.0
2012-07-13,Siliguri,Tomato,21.67
2012-07-13,Shillong,Tomato,23.33
2012-07-13,Ernakulam,Tomato,25.0
2012-07-16,Shimla,Tomato,50.0
2012-07-16,Ludhiana,Tomato,25.0
2012-07-16,Bathinda,Tomato,30.0
2012-07-16,Lucknow,Tomato,35.0
2012-07-16,Kanpur,Tomato,30.0
2012-07-16,Varanasi,Tomato,30.0
2012-07-16,Agra,Tomato,30.0
2012-07-16,Ahmedabad,Tomato,20.0
2012-07-16,Mumbai,Tomato,27.0
2012-07-16,Nagpur,Tomato,35.0
2012-07-16,Jaipur,Tomato,20.0
2012-07-16,Siliguri,Tomato,40.0
2012-07-16,Shillong,Tomato,20.0
2012-07-16,Ernakulam,Tomato,25.0
2012-07-17,Shimla,Tomato,25.0
2012-07-17,Ludhiana,Tomato,25.0
2012-07-17,Bathinda,Tomato,32.5
2012-07-17,Lucknow,Tomato,40.0
2012-07-17,Kanpur,Tomato,40.0
2012-07-17,Varanasi,Tomato,30.0
2012-07-17,Agra,Tomato,32.0
2012-07-17,Ahmedabad,Tomato,22.0
2012-07-17,Mumbai,Tomato,27.0
2012-07-17,Nagpur,Tomato,40.0
2012-07-17,Jaipur,Tomato,20.0
2012-07-17,Siliguri,Tomato,40.0
2012-07-17,Shillong,Tomato,34.0
2012-07-17,Ernakulam,Tomato,28.0
2012-07-18,Shimla,Tomato,40.0
2012-07-18,Ludhiana,Tomato,25.0
2012-07-18,Bathinda,Tomato,40.0
2012-07-18,Lucknow,Tomato,35.0
2012-07-18,Kanpur,Tomato,40.0
2012-07-18,Varanasi,Tomato,40.0
2012-07-18,Agra,Tomato,35.0
2012-07-18,Ahmedabad,Tomato,22.0
2012-07-18,Mumbai,Tomato,27.0
2012-07-18,Nagpur,Tomato,40.0
2012-07-18,Jaipur,Tomato,24.0
2012-07-18,Siliguri,Tomato,40.0
2012-07-18,Shillong,Tomato,20.0
2012-07-18,Ernakulam,Tomato,30.0
2012-07-19,Shimla,Tomato,40.0
2012-07-19,Ludhiana,Tomato,40.0
2012-07-19,Bathinda,Tomato,40.0
2012-07-19,Lucknow,Tomato,50.0
2012-07-19,Kanpur,Tomato,40.0
2012-07-19,Varanasi,Tomato,40.0
2012-07-19,Agra,Tomato,36.0
2012-07-19,Ahmedabad,Tomato,22.0
2012-07-19,Mumbai,Tomato,28.0
2012-07-19,Nagpur,Tomato,40.0
2012-07-19,Jaipur,Tomato,24.0
2012-07-19,Siliguri,Tomato,48.0
2012-07-19,Shillong,Tomato,35.0
2012-07-19,Ernakulam,Tomato,28.0
2012-07-20,Shimla,Tomato,31.5
2012-07-20,Ludhiana,Tomato,35.0
2012-07-20,Bathinda,Tomato,42.5
2012-07-20,Lucknow,Tomato,50.0
2012-07-20,Kanpur,Tomato,40.0
2012-07-20,Varanasi,Tomato,40.0
2012-07-20,Agra,Tomato,35.0
2012-07-20,Ahmedabad,Tomato,22.0
2012-07-20,Mumbai,Tomato,28.0
2012-07-20,Nagpur,Tomato,40.0
2012-07-20,Jaipur,Tomato,28.0
2012-07-20,Siliguri,Tomato,48.0
2012-07-20,Shillong,Tomato,35.0
2012-07-20,Ernakulam,Tomato,28.0
2012-07-23,Shimla,Tomato,30.0
2012-07-23,Ludhiana,Tomato,40.0
2012-07-23,Bathinda,Tomato,36.0
2012-07-23,Lucknow,Tomato,55.0
2012-07-23,Kanpur,Tomato,40.0
2012-07-23,Varanasi,Tomato,40.0
2012-07-23,Agra,Tomato,40.0
2012-07-23,Ahmedabad,Tomato,22.0
2012-07-23,Mumbai,Tomato,24.0
2012-07-23,Nagpur,Tomato,26.0
2012-07-23,Jaipur,Tomato,28.0
2012-07-23,Siliguri,Tomato,50.0
2012-07-23,Shillong,Tomato,35.0
2012-07-23,Ernakulam,Tomato,28.0
2012-07-24,Shimla,Tomato,30.0
2012-07-24,Ludhiana,Tomato,40.0
2012-07-24,Bathinda,Tomato,36.0
2012-07-24,Lucknow,Tomato,55.0
2012-07-24,Kanpur,Tomato,40.0
2012-07-24,Varanasi,Tomato,40.0
2012-07-24,Agra,Tomato,40.0
2012-07-24,Ahmedabad,Tomato,25.0
2012-07-24,Mumbai,Tomato,35.0
2012-07-24,Nagpur,Tomato,42.0
2012-07-24,Jaipur,Tomato,30.0
2012-07-24,Siliguri,Tomato,32.5
2012-07-24,Shillong,Tomato,35.0
2012-07-24,Ernakulam,Tomato,28.0
2012-07-25,Shimla,Tomato,24.0
2012-07-25,Ludhiana,Tomato,40.0
2012-07-25,Bathinda,Tomato,47.5
2012-07-25,Lucknow,Tomato,55.0
2012-07-25,Kanpur,Tomato,40.0
2012-07-25,Varanasi,Tomato,40.0
2012-07-25,Agra,Tomato,40.0
2012-07-25,Ahmedabad,Tomato,25.0
2012-07-25,Mumbai,Tomato,30.0
2012-07-25,Nagpur,Tomato,42.0
2012-07-25,Jaipur,Tomato,30.0
2012-07-25,Siliguri,Tomato,50.0
2012-07-25,Shillong,Tomato,35.0
2012-07-25,Ernakulam,Tomato,28.0
2012-07-26,Shimla,Tomato,30.0
2012-07-26,Ludhiana,Tomato,40.0
2012-07-26,Bathinda,Tomato,36.0
2012-07-26,Lucknow,Tomato,60.0
2012-07-26,Kanpur,Tomato,40.0
2012-07-26,Varanasi,Tomato,40.0
2012-07-26,Agra,Tomato,40.0
2012-07-26,Ahmedabad,Tomato,25.0
2012-07-26,Mumbai,Tomato,30.0
2012-07-26,Nagpur,Tomato,42.0
2012-07-26,Jaipur,Tomato,30.0
2012-07-26,Siliguri,Tomato,45.0
2012-07-26,Shillong,Tomato,35.0
2012-07-26,Ernakulam,Tomato,28.0
2012-07-27,Shimla,Tomato,25.0
2012-07-27,Ludhiana,Tomato,36.67
2012-07-27,Bathinda,Tomato,48.33
2012-07-27,Lucknow,Tomato,60.0
2012-07-27,Kanpur,Tomato,40.0
2012-07-27,Varanasi,Tomato,40.0
2012-07-27,Agra,Tomato,40.0
2012-07-27,Ahmedabad,Tomato,25.0
2012-07-27,Mumbai,Tomato,28.0
2012-07-27,Nagpur,Tomato,42.0
2012-07-27,Jaipur,Tomato,30.0
2012-07-27,Siliguri,Tomato,45.0
2012-07-27,Shillong,Tomato,35.0
2012-07-27,Ernakulam,Tomato,28.0
2012-07-30,Shimla,Tomato,25.0
2012-07-30,Ludhiana,Tomato,40.0
2012-07-30,Bathinda,Tomato,49.0
2012-07-30,Lucknow,Tomato,58.0
2012-07-30,Kanpur,Tomato,40.0
2012-07-30,Varanasi,Tomato,40.0
2012-07-30,Agra,Tomato,40.0
2012-07-30,Ahmedabad,Tomato,25.0
2012-07-30,Mumbai,Tomato,28.0
2012-07-30,Nagpur,Tomato,42.0
2012-07-30,Jaipur,Tomato,32.0
2012-07-30,Siliguri,Tomato,35.0
2012-07-30,Shillong,Tomato,35.0
2012-07-30,Ernakulam,Tomato,28.0
2012-07-31,Shimla,Tomato,25.0
2012-07-31,Ludhiana,Tomato,40.0
2012-07-31,Bathinda,Tomato,46.0
2012-07-31,Lucknow,Tomato,52.0
2012-07-31,Kanpur,Tomato,40.0
2012-07-31,Varanasi,Tomato,35.0
2012-07-31,Agra,Tomato,38.0
2012-07-31,Ahmedabad,Tomato,25.0
2012-07-31,Mumbai,Tomato,32.0
2012-07-31,Nagpur,Tomato,33.0
2012-07-31,Jaipur,Tomato,32.0
2012-07-31,Siliguri,Tomato,35.0
2012-07-31,Shillong,Tomato,35.0
2012-07-31,Ernakulam,Tomato,26.0
2012-01-08,Shimla,Tomato,25.0
2012-01-08,Ludhiana,Tomato,45.0
2012-01-08,Bathinda,Tomato,47.5
2012-01-08,Lucknow,Tomato,50.0
2012-01-08,Kanpur,Tomato,40.0
2012-01-08,Varanasi,Tomato,35.0
2012-01-08,Agra,Tomato,35.0
2012-01-08,Ahmedabad,Tomato,25.0
2012-01-08,Mumbai,Tomato,30.0
2012-01-08,Nagpur,Tomato,31.0
2012-01-08,Jaipur,Tomato,32.0
2012-01-08,Siliguri,Tomato,35.0
2012-01-08,Shillong,Tomato,35.0
2012-01-08,Ernakulam,Tomato,26.0
2012-02-08,Shimla,Tomato,35.5
2012-02-08,Ludhiana,Tomato,45.0
2012-02-08,Bathinda,Tomato,40.0
2012-02-08,Lucknow,Tomato,38.33
2012-02-08,Kanpur,Tomato,36.67
2012-02-08,Varanasi,Tomato,35.0
2012-02-08,Agra,Tomato,33.33
2012-02-08,Ahmedabad,Tomato,31.67
2012-02-08,Mumbai,Tomato,30.0
2012-02-08,Nagpur,Tomato,31.0
2012-02-08,Jaipur,Tomato,33.0
2012-02-08,Siliguri,Tomato,35.0
2012-02-08,Shillong,Tomato,35.0
2012-02-08,Ernakulam,Tomato,37.5
2012-03-08,Shimla,Tomato,40.0
2012-03-08,Ludhiana,Tomato,45.0
2012-03-08,Bathinda,Tomato,47.5
2012-03-08,Lucknow,Tomato,50.0
2012-03-08,Kanpur,Tomato,40.0
2012-03-08,Varanasi,Tomato,35.0
2012-03-08,Agra,Tomato,35.0
2012-03-08,Ahmedabad,Tomato,25.0
2012-03-08,Mumbai,Tomato,30.0
2012-03-08,Nagpur,Tomato,31.0
2012-03-08,Jaipur,Tomato,32.0
2012-03-08,Siliguri,Tomato,35.0
2012-03-08,Shillong,Tomato,30.5
2012-03-08,Ernakulam,Tomato,26.0
2012-06-08,Shimla,Tomato,30.0
2012-06-08,Ludhiana,Tomato,35.0
2012-06-08,Bathinda,Tomato,40.0
2012-06-08,Lucknow,Tomato,50.0
2012-06-08,Kanpur,Tomato,40.0
2012-06-08,Varanasi,Tomato,40.0
2012-06-08,Agra,Tomato,35.0
2012-06-08,Ahmedabad,Tomato,25.0
2012-06-08,Mumbai,Tomato,26.0
2012-06-08,Nagpur,Tomato,31.0
2012-06-08,Jaipur,Tomato,32.0
2012-06-08,Siliguri,Tomato,29.67
2012-06-08,Shillong,Tomato,27.33
2012-06-08,Ernakulam,Tomato,25.0
2012-07-08,Shimla,Tomato,30.0
2012-07-08,Ludhiana,Tomato,45.0
2012-07-08,Bathinda,Tomato,34.0
2012-07-08,Lucknow,Tomato,48.0
2012-07-08,Kanpur,Tomato,40.0
2012-07-08,Varanasi,Tomato,40.0
2012-07-08,Agra,Tomato,35.0
2012-07-08,Ahmedabad,Tomato,25.0
2012-07-08,Mumbai,Tomato,26.0
2012-07-08,Nagpur,Tomato,31.0
2012-07-08,Jaipur,Tomato,30.0
2012-07-08,Siliguri,Tomato,32.5
2012-07-08,Shillong,Tomato,35.0
2012-07-08,Ernakulam,Tomato,25.0
2012-08-08,Shimla,Tomato,30.0
2012-08-08,Ludhiana,Tomato,45.0
2012-08-08,Bathinda,Tomato,46.5
2012-08-08,Lucknow,Tomato,48.0
2012-08-08,Kanpur,Tomato,40.0
2012-08-08,Varanasi,Tomato,40.0
2012-08-08,Agra,Tomato,38.0
2012-08-08,Ahmedabad,Tomato,25.0
2012-08-08,Mumbai,Tomato,30.0
2012-08-08,Nagpur,Tomato,31.0
2012-08-08,Jaipur,Tomato,30.0
2012-08-08,Siliguri,Tomato,35.0
2012-08-08,Shillong,Tomato,35.0
2012-08-08,Ernakulam,Tomato,25.0
2012-09-08,Shimla,Tomato,30.0
2012-09-08,Ludhiana,Tomato,45.0
2012-09-08,Bathinda,Tomato,40.0
2012-09-08,Lucknow,Tomato,48.0
2012-09-08,Kanpur,Tomato,40.0
2012-09-08,Varanasi,Tomato,40.0
2012-09-08,Agra,Tomato,40.0
2012-09-08,Ahmedabad,Tomato,28.0
2012-09-08,Mumbai,Tomato,30.0
2012-09-08,Nagpur,Tomato,31.0
2012-09-08,Jaipur,Tomato,30.0
2012-09-08,Siliguri,Tomato,32.5
2012-09-08,Shillong,Tomato,35.0
2012-09-08,Ernakulam,Tomato,23.0
2012-08-13,Shimla,Tomato,25.0
2012-08-13,Ludhiana,Tomato,45.0
2012-08-13,Bathinda,Tomato,34.0
2012-08-13,Lucknow,Tomato,48.0
2012-08-13,Kanpur,Tomato,40.0
2012-08-13,Varanasi,Tomato,40.0
2012-08-13,Agra,Tomato,40.0
2012-08-13,Ahmedabad,Tomato,28.0
2012-08-13,Mumbai,Tomato,28.0
2012-08-13,Nagpur,Tomato,31.0
2012-08-13,Jaipur,Tomato,26.0
2012-08-13,Siliguri,Tomato,30.0
2012-08-13,Shillong,Tomato,35.0
2012-08-13,Ernakulam,Tomato,23.0
2012-08-14,Shimla,Tomato,40.0
